@RELATION char_3

@ATTRIBUTE char    REAL
@ATTRIBUTE class    {+1, -1}

@DATA
7.53125,+1
3.39130434783,+1
0.0,+1
31.3333333333,+1
2.15,+1
3.44086021505,+1
35.1818181818,+1
71.8,+1
5.51485148515,+1
3.90909090909,+1
15.4,+1
2.578125,+1
38.0909090909,+1
8.25,+1
24.5333333333,+1
9.4,+1
7.26315789474,+1
16.0909090909,+1
3.2,+1
11.3157894737,+1
5.8,+1
10.6956521739,+1
9.2,+1
15.3103448276,+1
9.625,+1
38.0909090909,+1
61.6666666667,+1
27.9,+1
5.77777777778,+1
33.7857142857,+1
17.1818181818,+1
6.42857142857,+1
3.52631578947,+1
5.29347826087,+1
12.8333333333,+1
9.40909090909,+1
2.875,+1
17.0,+1
6.51515151515,+1
4.4,+1
23.4285714286,+1
10.7857142857,+1
4.79166666667,+1
6.41176470588,+1
5.26966292135,+1
48.75,+1
2.5,+1
7.59550561798,+1
2.71428571429,+1
9.84,+1
10.0204081633,+1
9.97959183673,+1
9.97959183673,+1
10.1875,+1
3.72727272727,+1
10.9523809524,+1
11.6842105263,+1
10.1041666667,+1
3.23076923077,+1
7.19047619048,+1
10.1111111111,+1
3.7476635514,+1
6.09090909091,+1
3.66666666667,+1
3.49504950495,+1
3.54,+1
3.22222222222,+1
6.16666666667,+1
6.51515151515,+1
4.23595505618,+1
9.45454545455,+1
5.90909090909,+1
8.8064516129,+1
8.8064516129,+1
2.66666666667,+1
0.384615384615,+1
8.3137254902,+1
16.5,+1
27.875,+1
10.6923076923,+1
7.0,+1
35.1666666667,+1
84.0,+1
1.36363636364,+1
3.25,+1
6.2,+1
5.0,+1
3.33333333333,+1
2.23076923077,+1
8.63333333333,+1
15.2222222222,+1
8.67391304348,+1
14.8571428571,+1
11.44,+1
3.4,+1
4.30769230769,+1
26.15,+1
1.0,+1
2.5,+1
0.0,+1
3.45454545455,+1
4.0,+1
3.93103448276,+1
5.0,+1
0.466666666667,+1
4.125,+1
4.07407407407,+1
8.15,+1
1.14285714286,+1
8.5,+1
24.4,+1
5.85714285714,+1
3.88235294118,+1
8.875,+1
2.07692307692,+1
6.37037037037,+1
4.23595505618,+1
1.57894736842,+1
47.25,+1
3.47619047619,+1
88.6,+1
8.45161290323,+1
8.68965517241,+1
5.81818181818,+1
7.4375,+1
9.27272727273,+1
6.875,+1
7.0,+1
0.5,+1
8.0,+1
15.7142857143,+1
4.23595505618,+1
2.33333333333,+1
4.0,+1
7.6,+1
1.61904761905,+1
12.1428571429,+1
0.666666666667,+1
213.0,+1
32.2857142857,+1
9.57894736842,+1
6.85714285714,+1
7.7,+1
8.23529411765,+1
1.33333333333,+1
7.90384615385,+1
4.46153846154,+1
6.05882352941,+1
4.36363636364,+1
9.62745098039,+1
4.84615384615,+1
3.13684210526,+1
3.08333333333,+1
3.08333333333,+1
12.6,+1
12.5,+1
7.53333333333,+1
7.8,+1
28.5625,+1
48.375,+1
5.0,+1
11.0,+1
14.5555555556,+1
2.3,+1
3.53846153846,+1
15.6363636364,+1
4.0,+1
12.6666666667,+1
3.72727272727,+1
8.58333333333,+1
9.22222222222,+1
5.27272727273,+1
7.0,+1
2.33333333333,+1
3.0,+1
5.68181818182,+1
5.07954545455,+1
3.57142857143,+1
0.0,+1
3.23076923077,+1
18.0909090909,+1
4.21052631579,+1
9.0,+1
28.1428571429,+1
6.18181818182,+1
1.83333333333,+1
1.66666666667,+1
3.75,+1
10.2,+1
8.44444444444,+1
10.7727272727,+1
8.08333333333,+1
9.54545454545,+1
5.75,+1
5.08139534884,+1
5.5,+1
16.4,+1
8.0,+1
8.25,+1
0.666666666667,+1
15.7058823529,+1
9.3125,+1
7.94444444444,+1
24.0,+1
39.6666666667,+1
4.0,+1
5.0,+1
4.22222222222,+1
11.7692307692,+1
9.39393939394,+1
9.89473684211,+1
7.66666666667,+1
10.125,+1
3.33333333333,+1
4.0,+1
9.0,+1
4.6,+1
24.6666666667,+1
3.38461538462,+1
7.0,+1
5.42857142857,+1
3.22826086957,+1
8.42857142857,+1
14.6875,+1
29.4,+1
69.0,+1
10.3125,+1
1.23529411765,+1
14.8,+1
64.75,+1
10.8125,+1
1.66666666667,+1
12.6666666667,+1
16.5882352941,+1
10.1666666667,+1
38.6,+1
4.95454545455,+1
2.0,+1
1.33333333333,+1
8.42857142857,+1
2.44444444444,+1
3.1724137931,+1
7.52380952381,+1
2.28571428571,+1
7.0,+1
2.42857142857,+1
4.14285714286,+1
8.9,+1
4.63636363636,+1
0.5,+1
10.9285714286,+1
15.0909090909,+1
6.77777777778,+1
14.5,+1
7.07142857143,+1
38.0,+1
2.6,+1
5.68,+1
3.0,+1
5.23076923077,+1
13.6,+1
2.91304347826,+1
2.42857142857,+1
11.75,+1
3.0,+1
23.4,+1
12.4375,+1
11.2222222222,+1
16.7777777778,+1
4.25,+1
10.5,+1
6.33333333333,+1
8.0,+1
1.54545454545,+1
26.2222222222,+1
1.61111111111,+1
4.07692307692,+1
3.05882352941,+1
9.57142857143,+1
14.375,+1
3.40476190476,+1
8.11111111111,+1
4.8,+1
8.4,+1
7.64705882353,+1
11.8333333333,+1
1.0,+1
2.51851851852,+1
3.14285714286,+1
7.0,+1
10.9,+1
5.49152542373,+1
5.59016393443,+1
3.25,+1
4.1,+1
1.8,+1
7.4375,+1
5.75,+1
5.5,+1
5.33333333333,+1
5.31428571429,+1
27.1666666667,+1
14.3333333333,+1
11.8333333333,+1
15.0,+1
5.55555555556,+1
16.2941176471,+1
11.8823529412,+1
9.74074074074,+1
9.33333333333,+1
6.47058823529,+1
8.85714285714,+1
22.25,+1
13.4,+1
9.4,+1
3.77777777778,+1
9.28571428571,+1
1.50909090909,+1
5.7,+1
2.77419354839,+1
2.83333333333,+1
12.6666666667,+1
12.5,+1
3.33333333333,+1
8.4,+1
14.6,+1
10.5555555556,+1
33.0,+1
42.0,+1
8.85714285714,+1
6.6,+1
7.1,+1
21.125,+1
3.2,+1
18.7692307692,+1
19.4,+1
7.07692307692,+1
10.9230769231,+1
10.9166666667,+1
3.35714285714,+1
38.5,+1
12.5454545455,+1
3.77108433735,+1
5.33333333333,+1
7.73684210526,+1
2.55555555556,+1
3.66666666667,+1
1.5,+1
22.3333333333,+1
16.0,+1
8.0,+1
10.2727272727,+1
6.72727272727,+1
5.16666666667,+1
3.88888888889,+1
13.6363636364,+1
9.66666666667,+1
11.4285714286,+1
9.63636363636,+1
8.625,+1
18.1428571429,+1
5.89285714286,+1
2.11111111111,+1
2.4,+1
8.38461538462,+1
13.5555555556,+1
3.5,+1
20.1666666667,+1
2.5,+1
15.0,+1
3.88888888889,+1
13.2,+1
5.0,+1
5.33333333333,+1
5.16666666667,+1
2.71428571429,+1
6.8,+1
14.6666666667,+1
1.75,+1
3.5,+1
18.8888888889,+1
6.75,+1
3.71428571429,+1
17.8571428571,+1
14.875,+1
0.571428571429,+1
9.28571428571,+1
4.09090909091,+1
1.72222222222,+1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
