@RELATION char_5

@ATTRIBUTE char    REAL
@ATTRIBUTE class    {+1, -1}

@DATA
0.461538461538,+1
1.63126843658,+1
5.3261589404,+1
1.64746772592,+1
2.00346620451,+1
5.3217535153,+1
6.42053789731,+1
7.50851581509,+1
2.25641025641,+1
2.23350253807,+1
2.00346620451,+1
1.67725540025,+1
2.1568627451,+1
2.22972972973,+1
0.556916426513,+1
0.656754460493,+1
0.56588579795,+1
5.82264150943,+1
0.563822027717,+1
2.09163346614,+1
1.05555555556,+1
4.60504201681,+1
4.60504201681,+1
4.60504201681,+1
1.51162790698,+1
0.754146341463,+1
0.562181818182,+1
1.53990024938,+1
1.86315789474,+1
0.306306306306,+1
0.299412915851,+1
4.60504201681,+1
1.47023809524,+1
4.61473684211,+1
4.61473684211,+1
5.05069124424,+1
12.9095744681,+1
5.02752293578,+1
4.53830227743,+1
0.78021978022,+1
1.55334987593,+1
1.68037974684,+1
1.56216216216,+1
5.29468599034,+1
4.63424947146,+1
0.735384615385,+1
1.4504950495,+1
3.11285455643,+1
57.25,+1
4.87111111111,+1
1.99654576857,+1
1.72239747634,+1
1.93311036789,+1
1.1327014218,+1
4.52892561983,+1
2.23166023166,+1
4.64406779661,+1
1.91608391608,+1
8.39622641509,+1
6.66735751295,+1
4.64406779661,+1
8.44525547445,+1
4.65392781316,+1
0.285714285714,+1
4.63424947146,+1
1.68,+1
0.305084745763,+1
5.7923627685,+1
4.64406779661,+1
1.11612021858,+1
8.74220963173,+1
1.13788300836,+1
1.16547788873,+1
1.16547788873,+1
0.713758079409,+1
1.97655545537,+1
4.66382978723,+1
1.4019138756,+1
1.16547788873,+1
0.0756457564576,+1
2.14983713355,+1
1.00643086817,+1
0.0242365487155,+1
0.0748175182482,+1
1.47207207207,+1
0.0844490216272,+1
2.07913669065,+1
1.01107594937,+1
5.08584686775,+1
4.51663747811,+1
3.95070422535,+1
1.16547788873,+1
1.15760869565,+1
1.15551537071,+1
4.01952277657,+1
3.79238754325,+1
0.0822467402207,+1
0.68407079646,+1
1.16181818182,+1
4.81605975724,+1
3.09523809524,+1
156.608695652,+1
4.72413793103,+1
6.1275862069,+1
1.5427574171,+1
1.59566787004,+1
3.05023132849,+1
4.69379014989,+1
2.0904159132,+1
21.8045977011,+1
4.84345047923,+1
0.0,+1
0.000945179584121,+1
2.08490566038,+1
1.16181818182,+1
0.000877192982456,+1
2.63709677419,+1
4.84345047923,+1
0.0579710144928,+1
0.00335570469799,+1
0.787481804949,+1
0.849816849817,+1
0.495145631068,+1
15.0765027322,+1
2.5,+1
163.333333333,+1
0.000945179584121,+1
3.97419354839,+1
0.120481927711,+1
4.79104477612,+1
4.70386266094,+1
2.32070707071,+1
5.96308724832,+1
133.166666667,+1
3.203187251,+1
7.13654618474,+1
7.02054794521,+1
7.02054794521,+1
7.02054794521,+1
1.91666666667,+1
7.49789029536,+1
0.75873015873,+1
0.2,+1
21.8045977011,+1
1.43971631206,+1
4.84345047923,+1
7.97217928903,+1
1.54115226337,+1
0.705673758865,+1
3.39240506329,+1
28.6,+1
3.04545454545,+1
1.47207207207,+1
0.000875656742557,+1
3.88643533123,+1
3.203187251,+1
1.02075471698,+1
3.88643533123,+1
0.125,+1
0.705673758865,+1
15.0765027322,+1
1.42666666667,+1
1.4052532833,+1
0.5,+1
312.0,+1
4.23737373737,+1
2.79756468798,+1
1.44594594595,+1
0.651770657673,+1
6.26666666667,+1
1.28830645161,+1
0.450980392157,+1
0.48224852071,+1
2.4640625,+1
2.1369047619,+1
236.142857143,+1
3.97419354839,+1
7.97368421053,+1
3.85924563017,+1
15.0765027322,+1
1.59287531807,+1
3.0,+1
0.635782747604,+1
3.20970752956,+1
0.310626702997,+1
3.89869888476,+1
0.421052631579,+1
0.216216216216,+1
0.410112359551,+1
3.90959925443,+1
7.0,+1
1.89973262032,+1
0.335294117647,+1
0.698245614035,+1
0.488817891374,+1
0.638844301766,+1
3.02160493827,+1
0.146932952924,+1
0.679859278804,+1
3.67117437722,+1
1.3156626506,+1
0.496784565916,+1
4.30769230769,+1
1.41840277778,+1
9.29824561404,+1
9.45454545455,+1
2.35106382979,+1
10.6,+1
12.8333333333,+1
0.4828125,+1
6.76804123711,+1
0.305514157973,+1
0.0,+1
0.00560224089636,+1
1.20655737705,+1
0.0,+1
4.93811074919,+1
0.307277628032,+1
2.27896995708,+1
0.463963963964,+1
2.06916426513,+1
1.5975,+1
1094.0,+1
2.2816091954,+1
1.86979166667,+1
0.0746268656716,+1
3.80551724138,+1
4.62094763092,+1
1.48571428571,+1
0.00556328233658,+1
0.451376146789,+1
1.53263707572,+1
4.83333333333,+1
9.68965517241,+1
3.26315789474,+1
7.53846153846,+1
46.3243243243,+1
32.0,+1
0.0,+1
0.266990291262,+1
1.86979166667,+1
6.77777777778,+1
0.415865384615,+1
2.99348534202,+1
0.522727272727,+1
0.118506493506,+1
3.66666666667,+1
0.2,+1
2.14328358209,+1
3.80555555556,+1
342.0,+1
15.5816326531,+1
0.151515151515,+1
8.0,+1
0.0117647058824,+1
3.63984168865,+1
2.70294117647,+1
0.708185053381,+1
