@RELATION char_6

@ATTRIBUTE char    REAL
@ATTRIBUTE class    {+1, -1}

@DATA
1.46841242007e-06,-1
1.99774510825e-06,-1
2.08996390975e-06,-1
1.12771863145e-06,-1
1.00627637044e-06,-1
1.05972848303e-06,-1
4.90200884322e-06,-1
1.49985475082e-06,-1
4.90200884322e-06,-1
1.36925402427e-06,-1
1.70598950424e-06,-1
3.6489081909e-06,-1
1.91291800862e-06,-1
1.57300430419e-06,-1
2.87135256862e-06,-1
2.95662982228e-06,-1
1.08201324173e-06,-1
1.14660997489e-06,-1
1.36848815371e-06,-1
3.14959820336e-06,-1
2.05483647144e-06,-1
1.85639075686e-06,-1
3.78083198749e-06,-1
4.90200884322e-06,-1
9.18686889353e-07,-1
3.13928944113e-06,-1
4.90200884322e-06,-1
1.23345823706e-06,-1
3.87018971848e-06,-1
4.90200884322e-06,-1
1.25263720991e-06,-1
3.54062045986e-06,-1
3.91178884482e-06,-1
1.96842704116e-06,-1
1.24227496588e-06,-1
1.1124069499e-06,-1
1.82393699114e-06,-1
3.64906060391e-06,-1
1.11006942979e-06,-1
2.07866990449e-06,-1
3.60150390068e-06,-1
1.03253002714e-06,-1
1.12283731371e-06,-1
1.25291493929e-06,-1
1.02650642589e-06,-1
1.14823646062e-06,-1
1.3334384986e-06,-1
4.90200884322e-06,-1
7.96021671274e-07,-1
1.39722059888e-06,-1
1.30975098751e-06,-1
8.54177769341e-07,-1
8.57436540763e-07,-1
1.40553040387e-06,-1
4.90200884322e-06,-1
2.37115850151e-06,-1
1.87309284489e-06,-1
2.29563647873e-06,-1
1.2833398182e-06,-1
1.62324319303e-06,-1
9.12532870739e-07,-1
4.70386863247e-06,-1
8.4153693296e-07,-1
2.00596674124e-06,-1
2.02689318791e-06,-1
1.92977443208e-06,-1
1.02353154236e-06,-1
2.34427544182e-06,-1
1.04197122924e-06,-1
1.99913941285e-06,-1
5.17468631845e-06,-1
1.49586996986e-06,-1
1.64725421666e-06,-1
1.3794257074e-06,-1
1.95374435938e-06,-1
1.48677034842e-06,-1
3.77969836525e-06,-1
1.35101238405e-06,-1
4.66346131426e-06,-1
1.22305282527e-06,-1
4.66346131426e-06,-1
3.69666140979e-06,-1
2.44875414073e-06,-1
1.26784395779e-06,-1
2.25670720954e-06,-1
2.88670032875e-06,-1
7.33549662114e-07,-1
2.87702760724e-06,-1
1.25053309796e-06,-1
2.382532598e-06,-1
1.79418024504e-06,-1
3.23826474801e-06,-1
1.58592354782e-06,-1
6.79759781687e-06,-1
2.64840138112e-06,-1
1.69794403242e-06,-1
1.44306716342e-06,-1
4.66346131426e-06,-1
3.34140290956e-06,-1
4.66346131426e-06,-1
1.28037898896e-06,-1
1.08312299993e-06,-1
1.17233306743e-06,-1
1.48678379671e-06,-1
4.66346131426e-06,-1
1.39652904438e-06,-1
1.20796830676e-06,-1
1.63766328399e-06,-1
2.00599459675e-06,-1
1.18856767766e-06,-1
1.78209495829e-06,-1
1.55308627869e-06,-1
1.81701379784e-06,-1
2.53822278617e-06,-1
9.54608818994e-07,-1
1.5470454021e-06,-1
1.38411316253e-06,-1
4.66346131426e-06,-1
2.40021998667e-06,-1
2.93114381632e-06,-1
4.66346131426e-06,-1
1.54270574767e-06,-1
3.34110887634e-06,-1
9.49743673817e-07,-1
1.27390029108e-06,-1
1.26023489363e-06,-1
5.6425236941e-06,-1
1.38180804474e-06,-1
4.45043770055e-06,-1
1.16154038786e-06,-1
2.95975894145e-06,-1
2.39593639442e-06,-1
1.99691401892e-06,-1
1.34140118209e-06,-1
4.45043770055e-06,-1
8.64307326299e-07,-1
1.60798797273e-06,-1
4.45043770055e-06,-1
1.87477195186e-06,-1
1.87019459029e-06,-1
1.47480227037e-06,-1
1.24148963425e-06,-1
1.13788282217e-06,-1
2.98992110805e-06,-1
9.69250349129e-07,-1
1.28512900858e-06,-1
1.474793381e-06,-1
4.45043770055e-06,-1
1.67732533083e-06,-1
2.65584663962e-06,-1
4.45043770055e-06,-1
1.12148524779e-06,-1
1.12213599043e-06,-1
1.04025550993e-06,-1
4.45043770055e-06,-1
1.75333903528e-06,-1
2.29142302312e-06,-1
1.24484140481e-06,-1
8.90760756748e-07,-1
1.00565341014e-06,-1
4.45043770055e-06,-1
1.12611107282e-06,-1
1.34440417554e-06,-1
1.06626490996e-06,-1
1.55442335806e-06,-1
4.45043770055e-06,-1
1.23670301207e-06,-1
8.12099652475e-07,-1
3.3113807186e-06,-1
1.15788446052e-06,-1
4.45043770055e-06,-1
2.72329158064e-06,-1
1.75326725317e-06,-1
1.68816592988e-06,-1
1.39259067055e-06,-1
1.15788123611e-06,-1
1.23617179158e-06,-1
1.06674129977e-06,-1
1.35408171033e-06,-1
1.67681544591e-06,-1
2.33454903378e-06,-1
1.46376513477e-06,-1
1.33240952494e-06,-1
4.23797052068e-06,-1
1.52829142836e-06,-1
9.17501863128e-07,-1
6.70738076105e-07,-1
4.23797052068e-06,-1
3.07198621313e-06,-1
4.23797052068e-06,-1
2.19055861189e-06,-1
1.35044524071e-06,-1
7.57029725954e-07,-1
1.37856601541e-06,-1
8.36098533656e-07,-1
2.26194395107e-06,-1
1.96222669201e-06,-1
1.37517392196e-06,-1
1.34959075979e-06,-1
1.16552419004e-06,-1
4.23797052068e-06,-1
1.39017307819e-06,-1
3.09415912686e-06,-1
1.54839489633e-06,-1
2.18766030515e-06,-1
1.41807207153e-06,-1
1.24916187152e-06,-1
1.24255411955e-06,-1
1.34958498449e-06,-1
2.64441958766e-06,-1
1.43363730092e-06,-1
4.23797052068e-06,-1
7.85185347334e-07,-1
1.43361113216e-06,-1
4.23797052068e-06,-1
4.23797052068e-06,-1
1.51689133486e-06,-1
1.99768980413e-06,-1
2.94470781375e-06,-1
1.63560556873e-06,-1
4.23797052068e-06,-1
3.18308326146e-06,-1
4.49543058368e-06,-1
2.64264996959e-06,-1
1.67682193286e-06,-1
4.37165999249e-06,-1
9.05753843684e-07,-1
1.03275020634e-06,-1
9.07314984702e-07,-1
2.32447086701e-06,-1
1.83724342151e-06,-1
8.65763663517e-07,-1
6.44558432654e-07,-1
6.79233048835e-07,-1
7.70224252804e-07,-1
1.29322097843e-06,-1
3.04269919307e-06,-1
1.40838230436e-06,-1
1.99031878696e-06,-1
1.59827111523e-06,-1
1.41639867241e-06,-1
9.33774724816e-07,-1
4.01989041779e-06,-1
3.97527566598e-06,-1
2.79241959994e-06,-1
1.818115776e-06,-1
9.8344209356e-07,-1
1.32926803753e-06,-1
1.66249636129e-06,-1
2.06530391e-06,-1
1.14600284728e-06,-1
2.61627168387e-06,-1
1.94511818929e-06,-1
1.31557398006e-06,-1
5.30527277353e-06,-1
1.22244684695e-06,-1
1.43391599166e-06,-1
1.04035531059e-06,-1
1.3292686689e-06,-1
7.33750709568e-07,-1
4.01989041779e-06,-1
1.21755432822e-06,-1
1.12112884836e-06,-1
9.9665784457e-07,-1
2.20721366441e-06,-1
1.40702974142e-06,-1
4.01989041779e-06,-1
4.91870306572e-06,-1
3.82252768466e-06,-1
8.14303266933e-07,-1
3.82252768466e-06,-1
1.01396920246e-06,-1
1.06118693646e-06,-1
9.0821893008e-07,-1
1.49907606889e-06,-1
7.33690141796e-07,-1
2.72008291079e-06,-1
6.07125598645e-07,-1
1.31291909045e-06,-1
6.43974242382e-07,-1
1.51932331574e-06,-1
3.82252768466e-06,-1
8.52073240765e-07,-1
1.08206315951e-06,-1
9.9271382279e-07,-1
6.10777386129e-07,-1
3.82252768466e-06,-1
6.62360361613e-07,-1
1.1485127735e-06,-1
8.34301099477e-07,-1
3.82252768466e-06,-1
9.30757292379e-07,-1
3.82252768466e-06,-1
3.82252768466e-06,-1
8.80500086276e-07,-1
2.98979585663e-06,-1
1.32943494053e-06,-1
8.58017574107e-07,-1
2.65057510342e-06,-1
1.04549023896e-06,-1
1.89632193662e-06,-1
8.25416033459e-07,-1
9.56947787575e-07,-1
1.65093010629e-06,-1
1.56891107698e-06,-1
6.98161558031e-07,-1
2.29317453189e-06,-1
6.93063629639e-07,-1
7.14736720375e-07,-1
8.01032956724e-07,-1
1.75970842673e-06,-1
1.22221986131e-06,-1
1.22354054862e-06,-1
